onset	duration	value	trial_type
19.94	10	1	Overt Right
38.835	10	1	Overt Right
57.15375	10	1	Overt Left
75.15	10	1	Overt Left
201.78625	10	1	Overt Left
219.0525	10	1	Overt Left
406.2475	10	1	Overt Right
426.7725	10	1	Overt Left
534.43	10	1	Overt Right
551.80625	10	1	Overt Left
