onset	duration	value	trial_type	response_correct	gaze_ok	include
9.36250000000018	5	1	overtorient Right	1	1	1
45.8322782000005	5	1	overtorient Left	1	1	1
79.9996896000002	5	1	overtorient Left	1	1	1
114.6175641	5	1	overtorient Right	1	1	1
150.9880598	5	1	overtorient Left	1	1	1
187.1736831	5	1	overtorient Right	1	1	1
223.0431928	5	1	overtorient Right	1	1	1
257.6112577	5	1	overtorient Right	1	1	1
293.947396600001	5	1	overtorient Right	1	1	1
329.0992542	5	1	overtorient Right	1	1	1
364.8687283	5	1	overtorient Right	1	1	1
398.6027731	5	1	overtorient Right	1	1	1
434.555803	5	1	overtorient Right	1	1	1
468.0724416	5	1	overtorient Right	1	1	1
503.0739227	5	1	overtorient Left	1	1	1
538.3590624	5	1	overtorient Left	1	1	1
573.7446158	5	1	overtorient Left	1	1	1
611.048971	5	1	overtorient Left	1	1	1
645.566684200001	5	1	overtorient Right	1	1	1
680.7017616	5	1	overtorient Right	1	1	1
