onset	duration	value	trial_type	response_correct	gaze_ok	include
31.4227580000002	5	1	Overtcontrol Right	1	1	1
66.8897648000002	5	1	Overtcontrol Left	1	1	1
102.7090042	5	1	Overtcontrol Right	1	1	1
137.8185895	5	1	Overtcontrol Left	1	1	1
172.6891714	5	1	Overtcontrol Left	1	1	1
209.9630976	5	1	Overtcontrol Left	1	1	1
245.7996732	5	1	Overtcontrol Left	1	1	1
281.316355	5	1	Overtcontrol Right	1	1	1
317.4300429	5	1	Overtcontrol Left	1	1	1
351.6519061	5	1	Overtcontrol Right	1	1	1
388.6972048	5	1	Overtcontrol Right	1	1	1
425.3701927	5	1	Overtcontrol Right	1	1	1
460.2769236	5	1	Overtcontrol Left	1	1	1
494.4880394	5	1	Overtcontrol Left	1	1	1
529.6384419	5	1	Overtcontrol Right	1	1	1
568.30584	5	1	Overtcontrol Right	1	1	1
603.5282938	5	1	Overtcontrol Left	1	1	1
639.9208366	5	1	Overtcontrol Left	1	1	1
673.8084235	5	1	Overtcontrol Right	1	1	1
707.993277	5	1	Overtcontrol Right	1	1	1
