onset	duration	value	trial_type	response_correct	gaze_ok	include
8.36125	5	1	Overt Left	1	n/a	n/a
27.96375	5	1	Overt Left	1	n/a	n/a
47.78375	5	1	Overt Left	1	n/a	n/a
69.35625	5	1	Overt Left	1	n/a	n/a
91.7275	5	1	Overt Left	1	n/a	n/a
112.9825	5	1	Overt Left	1	n/a	n/a
133.83625	5	1	Overt Left	1	n/a	n/a
154.87375	5	1	Overt Left	1	n/a	n/a
176.44625	5	1	Overt Left	1	n/a	n/a
197.115	5	1	Overt Right	1	n/a	n/a
217.3525	5	1	Overt Left	1	n/a	n/a
237.72375	5	1	Overt Left	1	n/a	n/a
258.2275	5	1	Overt Right	0	n/a	n/a
278.76375	5	1	Overt Left	1	n/a	n/a
297.0825	5	1	Overt Left	1	n/a	n/a
317.58625	5	1	Overt Left	1	n/a	n/a
336.8225	5	1	Overt Right	1	n/a	n/a
357.6425	5	1	Overt Right	1	n/a	n/a
377.23	5	1	Overt Left	1	n/a	n/a
398.78375	5	1	Overt Right	1	n/a	n/a
418.3525	5	1	Overt Right	1	n/a	n/a
437.70625	5	1	Overt Right	1	n/a	n/a
458.7775	5	1	Overt Right	1	n/a	n/a
479.11375	5	1	Overt Right	1	n/a	n/a
499.985	5	1	Overt Left	1	n/a	n/a
520.4725	5	1	Overt Left	1	n/a	n/a
539.54125	5	1	Overt Left	1	n/a	n/a
562.06375	5	1	Overt Left	1	n/a	n/a
582.1675	5	1	Overt Right	1	n/a	n/a
602.95375	5	1	Overt Right	1	n/a	n/a
