onset	duration	value	trial_type	response_correct	gaze_ok	include
16.075	5	1	Covert Left	1	n/a	1
34.13625	5	1	Covert Left	1	n/a	1
51.62125	5	1	Covert Left	1	n/a	1
70.305	5	1	Covert Left	1	n/a	1
89.24125	5	1	Covert Right	1	n/a	1
107.62625	5	1	Covert Left	1	n/a	1
125.5775	5	1	Covert Left	1	n/a	1
142.87875	5	1	Covert Left	1	n/a	1
161.14625	5	1	Covert Right	1	n/a	1
180.41625	5	1	Covert Right	1	n/a	1
198.6675	5	1	Covert Right	1	n/a	1
216.285	5	1	Covert Right	1	n/a	1
235.00375	5	1	Covert Right	1	n/a	1
254.84	5	1	Covert Left	1	n/a	1
272.94125	5	1	Covert Left	1	n/a	1
291.32625	5	1	Covert Left	1	n/a	1
310.845	5	1	Covert Right	1	n/a	1
329.51375	5	1	Covert Left	1	n/a	1
349.435	5	1	Covert Right	1	n/a	1
368.30375	5	1	Covert Left	1	n/a	1
387.45625	5	1	Covert Right	1	n/a	1
406.225	5	1	Covert Left	1	n/a	1
423.9425	5	1	Covert Left	1	n/a	1
441.8775	5	1	Covert Left	1	n/a	1
462.89875	5	1	Covert Left	1	n/a	1
481.31625	5	1	Covert Right	1	n/a	1
500.88625	5	1	Covert Left	1	n/a	1
518.26875	5	1	Covert Left	1	n/a	1
538.0725	5	1	Covert Right	1	n/a	1
556.775	5	1	Covert Right	1	n/a	1
