onset	duration	value	trial_type	response_correct	gaze_ok	include
19.22375	5	1	overtorient Right	1	1	1
56.29375	5	1	overtorient Left	1	1	1
92.2625	5	1	overtorient Right	1	1	1
128.215	5	1	overtorient Left	1	1	1
163.60125	5	1	overtorient Left	1	1	1
199.03625	5	1	overtorient Right	1	1	1
234.9225	5	1	overtorient Left	1	1	1
272.32625	5	1	overtorient Right	1	1	1
308.78	5	1	overtorient Right	1	1	1
350.855	5	1	overtorient Left	1	1	1
387.29125	5	1	overtorient Left	1	1	1
424.395	5	1	overtorient Left	1	1	1
461.76625	5	1	overtorient Left	1	1	1
497.71875	5	1	overtorient Left	1	1	1
532.8525	5	1	overtorient Right	1	1	1
570.39	5	1	overtorient Left	1	1	1
606.29375	5	1	overtorient Left	1	1	1
642.84625	5	1	overtorient Right	1	1	1
677.8475	5	1	overtorient Left	1	1	1
714.935	5	1	overtorient Left	1	0	0
