onset	duration	value	trial_type	response_correct	gaze_ok	include
39.0352472	5	1	Covert Right	1	1	1
57.8975	5	1	Covert Right	1	1	1
77.21625	5	1	Covert Right	1	1	1
97.23625	5	1	Covert Right	1	1	1
114.69125	5	1	Covert Left	1	1	1
132.6575	5	1	Covert Right	1	1	1
151.49125	5	1	Covert Left	1	1	1
169.2425	5	1	Covert Left	0	1	0
192.4825	5	1	Covert Right	1	1	1
211.4375	5	1	Covert Left	1	1	1
233.4725	5	1	Covert Left	1	1	1
252.575	5	1	Covert Left	1	1	1
272.7125	5	1	Covert Right	1	1	1
290.7125	5	1	Covert Left	1	1	1
310.51625	5	1	Covert Left	1	1	1
330.93625	5	1	Covert Left	1	1	1
348.78875	5	1	Covert Left	1	1	1
370.5425	5	1	Covert Right	1	1	1
389.545	5	1	Covert Left	1	1	1
406.89625	5	1	Covert Left	1	1	1
425.6975	5	1	Covert Left	1	1	1
445.685	5	1	Covert Left	1	1	1
465.8875	5	1	Covert Left	1	1	1
485.02375	5	1	Covert Left	1	1	1
502.72875	5	1	Covert Left	1	1	1
521.05125	5	1	Covert Right	1	1	1
539.5825	5	1	Covert Right	1	1	1
559.69875	5	1	Covert Left	1	1	1
580.44	5	1	Covert Left	1	1	1
597.7875	5	1	Covert Right	1	1	1
