onset	duration	value	trial_type	response_correct	gaze_ok	include
21.59375	5	1	Overt Right	1	1	1
41.29625	5	1	Overt Right	1	1	1
64.70375	5	1	Overt Right	1	1	1
85.0075	5	1	Overt Left	1	1	1
105.91125	5	1	Overt Left	1	1	1
125.63125	5	1	Overt Left	1	1	1
145.635	5	1	Overt Right	1	1	1
164.97125	5	1	Overt Left	1	1	1
184.27375	5	1	Overt Right	1	1	1
204.2425	5	1	Overt Right	1	1	1
223.94625	5	1	Overt Right	0	1	0
245.45125	5	1	Overt Left	1	1	1
264.67	5	1	Overt Right	1	1	1
284.28875	5	1	Overt Left	1	1	1
304.02625	5	1	Overt Right	1	1	1
323.97875	5	1	Overt Left	1	1	1
344.15	5	1	Overt Right	1	1	1
364.92	5	1	Overt Left	1	1	1
388.46	5	1	Overt Left	1	1	1
409.64875	5	1	Overt Right	1	1	1
430.25125	5	1	Overt Right	1	1	1
448.60375	5	1	Overt Right	1	1	1
467.0225	5	1	Overt Right	1	1	1
486.0075	5	1	Overt Left	1	1	1
504.4925	5	1	Overt Left	1	1	1
526.54875	5	1	Overt Right	1	1	1
546.86875	5	1	Overt Right	1	1	1
565.90375	5	1	Overt Left	1	1	1
584.43875	5	1	Overt Left	1	1	1
602.475	5	1	Overt Right	1	1	1
