onset	duration	value	trial_type	response_correct	gaze_ok	include
18.385	5	1	Covert Left	1	1	1
36.27875	5	1	Covert Left	1	0	0
54.13125	5	1	Covert Right	1	1	1
74.835	5	1	Covert Right	1	0	0
94.97125	5	1	Covert Right	1	1	1
112.75625	5	1	Covert Left	1	1	1
131.87625	5	1	Covert Left	0	1	0
151.68	5	1	Covert Right	1	1	1
172.75	5	1	Covert Left	1	0	0
192.35875	5	1	Covert Right	0	1	0
213.0325	5	1	Covert Left	1	1	1
236.23	5	1	Covert Right	1	1	1
256.59375	5	1	Covert Right	1	1	1
276.30625	5	1	Covert Left	1	1	1
296.9425	5	1	Covert Right	1	1	1
317.32875	5	1	Covert Right	1	1	1
337.69125	5	1	Covert Right	1	1	1
357.2025	5	1	Covert Left	1	1	1
379.765	5	1	Covert Right	1	1	1
398.67125	5	1	Covert Left	1	0	0
418.63125	5	1	Covert Right	1	0	0
439.9025	5	1	Covert Right	1	1	1
458.75625	5	1	Covert Right	1	1	1
478.075	5	1	Covert Left	1	0	0
497.63	5	1	Covert Left	1	1	1
519.135	5	1	Covert Right	1	1	1
540.155	5	1	Covert Right	1	1	1
558.56125	5	1	Covert Right	1	1	1
577.0575	5	1	Covert Right	1	1	1
595.46	5	1	Covert Left	1	0	0
