onset	duration	value	trial_type	response_correct	gaze_ok	include
68.1975	5	1	Covert Left	1	n/a	1
85.31375	5	1	Covert Right	1	n/a	1
104.6175	5	1	Covert Right	1	n/a	1
122.35125	5	1	Covert Right	1	n/a	1
140.73625	5	1	Covert Right	1	n/a	1
159.02125	5	1	Covert Right	1	n/a	1
176.27125	5	1	Covert Left	1	n/a	1
196.2125	5	1	Covert Left	1	n/a	1
215.03125	5	1	Covert Left	1	n/a	1
253.09875	5	1	Covert Right	1	n/a	1
270.9	5	1	Covert Right	1	n/a	1
288.7675	5	1	Covert Left	1	n/a	1
306.085	5	1	Covert Left	1	n/a	1
324.31875	5	1	Covert Left	1	n/a	1
342.16625	5	1	Covert Right	1	n/a	1
397.6675	5	1	Covert Left	1	n/a	1
416.16875	5	1	Covert Right	1	n/a	1
469.53125	5	1	Covert Left	1	n/a	1
487.13625	5	1	Covert Left	1	n/a	1
523.74625	5	1	Covert Right	1	n/a	1
