onset	duration	value	trial_type	response_correct	gaze_ok	include
198.5375	5	1	Covert Right	1	n/a	1
216.3375	5	1	Covert Left	1	n/a	1
234.45625	5	1	Covert Left	1	n/a	1
252.19	5	1	Covert Right	1	n/a	1
270.925	5	1	Covert Right	1	n/a	1
289.16	5	1	Covert Right	1	n/a	1
306.29375	5	1	Covert Right	1	n/a	1
363.57125	5	1	Covert Right	1	n/a	1
439.485	5	1	Covert Left	1	n/a	1
458.5325	5	1	Covert Left	1	n/a	1
476.3175	5	1	Covert Left	1	n/a	1
494.68625	5	1	Covert Right	1	n/a	1
513.49125	5	1	Covert Left	1	n/a	1
531.19625	5	1	Covert Right	1	n/a	1
550.35375	5	1	Covert Right	1	n/a	1
