onset	duration	value	trial_type	response_correct	gaze_ok	include
14.16375	5	1	overtorient Left	1	1	1
48.0975	5	1	overtorient Left	1	1	1
85.78375	5	1	overtorient Right	1	1	1
121.605	5	1	overtorient Left	1	1	1
157.7725	5	1	overtorient Right	1	1	1
192.675	5	1	overtorient Right	1	1	1
227.6425	5	1	overtorient Left	1	1	1
265.24625	5	1	overtorient Left	1	1	1
302.40125	5	1	overtorient Left	1	1	1
338.21875	5	1	overtorient Left	1	1	1
375.07375	5	1	overtorient Left	1	1	1
410.91	5	1	overtorient Left	1	1	1
446.045	5	1	overtorient Right	0	1	0
483.66625	5	1	overtorient Right	1	1	1
521.2525	5	1	overtorient Right	1	1	1
557.03875	5	1	overtorient Left	1	1	1
592.05625	5	1	overtorient Right	1	1	1
627.92625	5	1	overtorient Right	1	1	1
662.89375	5	1	overtorient Right	1	1	1
701.28375	5	1	overtorient Left	1	1	1
