onset	duration	value	trial_type	response_correct	gaze_ok	include
30.17375	5	1	Covert Right	1	1	1
47.33375	5	1	Covert Left	1	1	1
65.40125	5	1	Covert Right	1	1	1
85.155	5	1	Covert Right	1	1	1
103.57375	5	1	Covert Right	1	1	1
121.8575	5	1	Covert Right	1	1	1
141.545	5	1	Covert Left	1	1	1
161.04625	5	1	Covert Left	1	1	1
179.3825	5	1	Covert Left	1	1	1
197.3675	5	1	Covert Right	1	1	1
216.58625	5	1	Covert Right	1	1	1
235.4725	5	1	Covert Right	1	1	1
253.5725	5	1	Covert Left	1	1	1
271.7575	5	1	Covert Left	1	1	1
290.66	5	1	Covert Left	1	1	1
308.9125	5	1	Covert Right	1	1	1
326.2625	5	1	Covert Right	1	1	1
345.765	5	1	Covert Right	1	1	1
363.45	5	1	Covert Right	1	1	1
383.38625	5	1	Covert Left	1	1	1
400.87	5	1	Covert Right	1	1	1
419.555	5	1	Covert Left	1	1	1
436.43875	5	1	Covert Right	1	1	1
455.4575	5	1	Covert Right	1	1	1
473.9275	5	1	Covert Right	1	1	1
492.695	5	1	Covert Left	1	1	1
511.26375	5	1	Covert Left	1	1	1
529.85	5	1	Covert Left	1	1	1
548.2675	5	1	Covert Left	1	1	1
567.42	5	1	Covert Left	1	1	1
