onset	duration	value	trial_type	response_correct	gaze_ok	include
40.08625	5	1	Overt Right	1	1	1
60.4075	5	1	Overt Right	1	1	1
80.16	5	1	Overt Left	1	1	1
100.69625	5	1	Overt Right	1	1	1
120.15	5	1	Overt Left	1	1	1
142.4225	5	1	Overt Left	1	1	1
162.30875	5	1	Overt Right	1	1	1
183.12875	5	1	Overt Right	1	1	1
203.1	5	1	Overt Left	1	1	1
222.635	5	1	Overt Left	1	1	1
242.3875	5	1	Overt Right	1	1	1
262.89125	5	1	Overt Right	1	1	1
283.22875	5	1	Overt Left	1	1	1
304.08375	5	1	Overt Left	1	1	1
324.17125	5	1	Overt Right	1	1	1
343.94	5	1	Overt Right	1	1	1
363.92625	5	1	Overt Right	1	1	1
382.86125	5	1	Overt Right	1	1	1
401.865	5	1	Overt Right	1	1	1
422.2525	5	1	Overt Right	1	1	1
440.85375	5	1	Overt Right	1	1	1
459.25625	5	1	Overt Right	1	1	1
479.19125	5	1	Overt Right	1	1	1
498.9625	5	1	Overt Left	1	1	1
518.74875	5	1	Overt Left	1	1	1
539.41875	5	1	Overt Right	1	1	1
559.3225	5	1	Overt Right	1	1	1
578.85875	5	1	Overt Right	1	1	1
598.7275	5	1	Overt Right	1	1	1
618.615	5	1	Overt Right	1	1	1
