onset	duration	value	trial_type	response_correct	gaze_ok	include
18.93125	5	1	Covert Right	1	n/a	1
38.07375	5	1	Covert Right	1	n/a	1
57.6775	5	1	Covert Left	1	n/a	1
75.72875	5	1	Covert Right	1	n/a	1
94.765	5	1	Covert Right	1	n/a	1
112.9825	5	1	Covert Left	1	n/a	1
131.45125	5	1	Covert Right	1	n/a	1
149.78625	5	1	Covert Right	1	n/a	1
169.13875	5	1	Covert Right	1	n/a	1
187.84125	5	1	Covert Right	1	n/a	1
205.60875	5	1	Covert Right	1	n/a	1
225.11125	5	1	Covert Left	1	n/a	1
243.2625	5	1	Covert Left	1	n/a	1
262.465	5	1	Covert Left	1	n/a	1
281.13375	5	1	Covert Left	1	n/a	1
300.55375	5	1	Covert Left	1	n/a	1
321.1075	5	1	Covert Left	1	n/a	1
338.85875	5	1	Covert Right	1	n/a	1
359.63	5	1	Covert Right	1	n/a	1
378.53125	5	1	Covert Left	1	n/a	1
397.43375	5	1	Covert Right	1	n/a	1
416.2525	5	1	Covert Right	1	n/a	1
434.52	5	1	Covert Right	1	n/a	1
452.88875	5	1	Covert Right	1	n/a	1
471.7925	5	1	Covert Right	1	n/a	1
489.55875	5	1	Covert Left	1	n/a	1
508.11125	5	1	Covert Left	1	n/a	1
529.9825	5	1	Covert Right	1	n/a	1
548.85125	5	1	Covert Left	1	n/a	1
568.1375	5	1	Covert Right	1	n/a	1
