onset	duration	value	trial_type	response_correct	gaze_ok	include
19.07625	5	1	Covert Right	1	n/a	1
38.82375	5	1	Covert Left	1	n/a	1
58.65875	5	1	Covert Right	1	n/a	1
78.17875	5	1	Covert Left	1	n/a	1
97.8475	5	1	Covert Right	1	n/a	1
124.375	5	1	Covert Left	1	n/a	1
144.16	5	1	Covert Right	1	n/a	1
164.2475	5	1	Covert Left	1	n/a	1
183.55	5	1	Covert Right	1	n/a	1
203.28625	5	1	Covert Left	1	n/a	1
222.02125	5	1	Covert Right	1	n/a	1
243.64375	5	1	Covert Left	1	n/a	1
261.645	5	1	Covert Left	1	n/a	1
280.24625	5	1	Covert Left	1	n/a	1
300.0	5	1	Covert Left	1	n/a	1
319.385	5	1	Covert Left	1	n/a	1
338.805	5	1	Covert Left	1	n/a	1
358.5075	5	1	Covert Left	1	n/a	1
377.9775	5	1	Covert Right	1	n/a	1
397.13	5	1	Covert Left	1	n/a	1
415.84875	5	1	Covert Left	1	n/a	1
436.56875	5	1	Covert Right	1	n/a	1
455.47125	5	1	Covert Right	1	n/a	1
475.00875	5	1	Covert Right	1	n/a	1
493.36	5	1	Covert Right	1	n/a	1
513.4625	5	1	Covert Right	1	n/a	1
531.765	5	1	Covert Right	1	n/a	1
550.4175	5	1	Covert Left	1	n/a	1
570.78625	5	1	Covert Right	1	n/a	1
590.9575	5	1	Covert Right	1	n/a	1
