onset	duration	value	trial_type	response_correct	gaze_ok	include
7.90375	5	1	Overt Right	1	1	1
29.44125	5	1	Overt Right	1	1	1
50.99625	5	1	Overt Right	1	1	1
71.0675	5	1	Overt Left	1	1	1
91.13625	5	1	Overt Right	1	1	1
110.055	5	1	Overt Right	1	1	1
131.1425	5	1	Overt Left	1	1	1
153.21625	5	1	Overt Right	1	0	0
173.56875	5	1	Overt Right	1	1	1
193.63875	5	1	Overt Right	1	1	1
214.99375	5	1	Overt Left	1	0	0
235.21375	5	1	Overt Right	1	1	1
254.5	5	1	Overt Left	1	1	1
274.67	5	1	Overt Right	1	0	0
296.44125	5	1	Overt Right	1	0	0
314.86	5	1	Overt Left	1	1	1
333.945	5	1	Overt Left	1	1	1
353.28125	5	1	Overt Right	1	0	0
373.71875	5	1	Overt Right	1	1	1
392.77125	5	1	Overt Left	1	1	1
413.10875	5	1	Overt Right	1	1	1
434.63	5	1	Overt Right	1	0	0
454.7825	5	1	Overt Left	1	0	0
474.23625	5	1	Overt Right	1	0	0
494.39	5	1	Overt Left	1	1	1
515.01	5	1	Overt Left	1	0	0
534.4125	5	1	Overt Right	1	1	1
554.88375	5	1	Overt Left	1	0	0
575.60375	5	1	Overt Left	1	1	1
596.675	5	1	Overt Right	1	0	0
