onset	duration	value	trial_type	response_correct	gaze_ok	include
11.42125	5	1	Overt Left	1	1	1
31.775	5	1	Overt Right	1	1	1
52.28375	5	1	Overt Left	1	1	1
73.70125	5	1	Overt Right	1	1	1
94.7375	5	1	Overt Right	1	1	1
117.245	5	1	Overt Left	1	1	1
136.1325	5	1	Overt Right	1	1	1
156.98625	5	1	Overt Left	1	1	1
178.03875	5	1	Overt Right	1	1	1
198.545	5	1	Overt Left	1	1	1
219.07875	5	1	Overt Left	1	1	1
240.46875	5	1	Overt Right	1	1	1
262.12375	5	1	Overt Right	1	1	1
282.995	5	1	Overt Left	1	1	1
303.31625	5	1	Overt Right	1	1	1
324.68	5	1	Overt Left	1	1	1
345.0075	5	1	Overt Left	1	1	1
365.955	5	1	Overt Right	1	1	1
386.44125	5	1	Overt Right	1	1	1
406.3525	5	1	Overt Left	1	1	1
428.22375	5	1	Overt Right	1	1	1
448.995	5	1	Overt Right	1	1	1
469.7325	5	1	Overt Right	1	1	1
489.57875	5	1	Overt Right	1	1	1
508.32125	5	1	Overt Right	1	1	1
528.46625	5	1	Overt Right	1	1	1
547.7525	5	1	Overt Right	1	1	1
566.6475	5	1	Overt Right	1	1	1
585.85125	5	1	Overt Left	1	1	1
604.69125	5	1	Overt Left	1	1	1
