onset	duration	value	trial_type	response_correct	gaze_ok	include
10.46625	5	1	Covert Right	1	1	1
28.7175	5	1	Covert Left	1	1	1
48.625	5	1	Covert Left	1	1	1
66.48	5	1	Covert Left	1	1	1
84.965	5	1	Covert Left	1	1	1
102.9225	5	1	Covert Left	1	1	1
121.55625	5	1	Covert Left	1	1	1
141.2925	5	1	Covert Left	1	1	1
158.85625	5	1	Covert Right	1	1	1
176.3225	5	1	Covert Right	1	1	1
195.86	5	1	Covert Left	1	1	1
214.26	5	1	Covert Left	1	1	1
232.00375	5	1	Covert Left	1	1	1
250.57875	5	1	Covert Left	1	1	1
269.58	5	1	Covert Right	1	1	1
288.98375	5	1	Covert Left	1	0	0
308.32	5	1	Covert Left	1	1	1
326.98	5	1	Covert Left	1	1	1
345.64875	5	1	Covert Right	1	1	1
363.69375	5	1	Covert Right	1	1	1
382.695	5	1	Covert Left	1	1	1
400.84625	5	1	Covert Right	1	1	1
420.18125	5	1	Covert Right	1	1	1
441.025	5	1	Covert Left	1	1	1
460.46375	5	1	Covert Left	1	1	1
479.63875	5	1	Covert Left	1	1	1
497.60125	5	1	Covert Left	1	1	1
514.88625	5	1	Covert Left	1	1	1
532.61	5	1	Covert Left	1	1	1
553.16375	5	1	Covert Right	1	1	1
