onset	duration	value	trial_type	response_correct	gaze_ok	include
25.63	5	1	Control Left	n/a	1	1
42.78875	5	1	Control Right	n/a	1	1
61.20125	5	1	Control Right	n/a	0	0
77.655	5	1	Control Right	n/a	0	0
94.76625	5	1	Control Left	n/a	0	0
112.2325	5	1	Control Right	n/a	1	1
129.80875	5	1	Control Right	n/a	1	1
146.33375	5	1	Control Left	n/a	0	0
163.21	5	1	Control Left	n/a	1	1
180.00125	5	1	Control Left	n/a	0	0
198.19	5	1	Control Right	n/a	1	1
215.155	5	1	Control Left	n/a	1	1
232.94	5	1	Control Left	n/a	1	1
249.98125	5	1	Control Right	n/a	0	0
266.675	5	1	Control Right	n/a	1	1
284.6225	5	1	Control Right	n/a	1	1
301.75	5	1	Control Left	n/a	0	0
318.885	5	1	Control Left	n/a	1	1
336.9825	5	1	Control Left	n/a	1	1
354.095	5	1	Control Left	n/a	1	1
