onset	duration	value	trial_type	response_correct	gaze_ok	include
29.6425	5	1	Overtcontrol Left	1	1	1
64.5975	5	1	Overtcontrol Right	1	1	1
99.73	5	1	Overtcontrol Right	1	1	1
134.54375	5	1	Overtcontrol Right	1	1	1
171.08375	5	1	Overtcontrol Right	1	1	1
207.445	5	1	Overtcontrol Left	1	1	1
244.5925	5	1	Overtcontrol Left	1	1	1
280.52375	5	1	Overtcontrol Left	1	1	1
315.305	5	1	Overtcontrol Left	1	1	1
349.9975	5	1	Overtcontrol Left	1	1	1
386.685	5	1	Overtcontrol Left	1	1	1
423.38625	5	1	Overtcontrol Right	1	1	1
459.1525	5	1	Overtcontrol Right	1	1	1
494.585	5	1	Overtcontrol Right	1	1	1
531.43625	5	1	Overtcontrol Left	1	1	1
565.92625	5	1	Overtcontrol Right	1	1	1
601.8025	5	1	Overtcontrol Right	1	1	1
637.28375	5	1	Overtcontrol Left	1	1	1
670.7475	5	1	Overtcontrol Left	1	1	1
707.30625	5	1	Overtcontrol Left	1	1	1
