onset	duration	value	trial_type	response_correct	gaze_ok	include
17.3275	5	1	Covert Left	0	1	0
36.06	5	1	Covert Right	1	1	1
54.1625	5	1	Covert Left	1	1	1
73.35625	5	1	Covert Right	1	1	1
91.57125	5	1	Covert Right	1	1	1
110.09875	5	1	Covert Left	1	1	1
128.69875	5	1	Covert Right	1	1	1
147.81875	5	1	Covert Right	1	1	1
165.46625	5	1	Covert Right	1	1	1
183.1675	5	1	Covert Right	1	1	1
202.63875	5	1	Covert Left	1	1	1
221.5	5	1	Covert Right	1	1	1
239.66	5	1	Covert Left	1	1	1
259.5	5	1	Covert Left	1	0	0
278.51875	5	1	Covert Right	1	1	1
297.02	5	1	Covert Right	1	1	1
314.51	5	1	Covert Left	1	1	1
333.27	5	1	Covert Right	1	1	1
352.5975	5	1	Covert Right	1	1	1
371.0725	5	1	Covert Left	1	1	1
390.5325	5	1	Covert Left	1	1	1
409.4275	5	1	Covert Right	1	1	1
427.78375	5	1	Covert Left	1	1	1
445.01	5	1	Covert Right	1	1	1
464.23625	5	1	Covert Left	1	0	0
482.11	5	1	Covert Right	1	1	1
499.68375	5	1	Covert Right	1	1	1
517.89875	5	1	Covert Right	1	1	1
535.61625	5	1	Covert Right	1	1	1
555.78625	5	1	Covert Right	1	1	1
