onset	duration	value	trial_type	response_correct	gaze_ok	include
13.9974999999999	5	1	overtorient Right	1	1	1
48.5823178000001	5	1	overtorient Left	1	1	1
84.4177358000002	5	1	overtorient Right	1	1	1
120.3205992	5	1	overtorient Left	1	1	1
154.9386607	5	1	overtorient Left	1	1	1
191.1586717	5	1	overtorient Left	1	1	1
227.4117865	5	1	overtorient Left	1	1	1
262.0126775	5	1	overtorient Right	1	1	1
298.4996332	5	1	overtorient Left	1	1	1
334.0850868	5	1	overtorient Right	1	1	1
369.4370784	5	1	overtorient Right	1	1	1
406.9578675	5	1	overtorient Right	1	1	1
442.1765542	5	1	overtorient Left	1	1	1
476.5281448	5	1	overtorient Left	1	1	1
510.9121624	5	1	overtorient Right	1	1	1
549.1670521	5	1	overtorient Right	1	1	1
585.7037234	5	1	overtorient Left	1	1	1
621.4061958	5	1	overtorient Left	1	1	1
656.3748634	5	1	overtorient Right	1	1	1
690.0416776	5	1	overtorient Right	1	1	1
