onset	duration	value	trial_type	response_correct	gaze_ok	include
31.975	5	1	overtorient Left	1	1	1
68.5625	5	1	overtorient Right	1	1	1
105.09875	5	1	overtorient Left	1	1	1
141.835	5	1	overtorient Left	1	1	1
177.97125	5	1	overtorient Left	1	1	1
217.14375	5	1	overtorient Right	1	1	1
251.21125	5	1	overtorient Left	1	1	1
288.53125	5	1	overtorient Left	1	1	1
328.28875	5	1	overtorient Right	1	1	1
366.52625	5	1	overtorient Left	1	1	1
403.17875	5	1	overtorient Right	1	1	1
439.24875	5	1	overtorient Right	1	1	1
480.70625	5	1	overtorient Left	1	1	1
523.0325	5	1	overtorient Right	1	1	1
559.385	5	1	overtorient Left	1	1	1
600.57625	5	1	overtorient Right	1	1	1
636.145	5	1	overtorient Left	1	1	1
672.865	5	1	overtorient Left	1	1	1
713.305	5	1	overtorient Left	1	1	1
749.4925	5	1	overtorient Right	1	1	1
