onset	duration	value	trial_type	response_correct	gaze_ok	include
19.47	5	1	Overt Right	1	1	1
42.21875	5	1	Overt Left	1	1	1
63.50625	5	1	Overt Right	1	1	1
85.49625	5	1	Overt Right	1	1	1
106.34625	5	1	Overt Right	1	1	1
130.30125	5	1	Overt Left	1	1	1
152.5	5	1	Overt Left	1	1	1
175.145	5	1	Overt Left	1	1	1
195.455	5	1	Overt Left	1	1	1
215.6275	5	1	Overt Right	1	1	1
235.6725	5	1	Overt Right	1	1	1
256.45	5	1	Overt Right	1	1	1
276.8575	5	1	Overt Right	1	1	1
296.6575	5	1	Overt Left	1	1	1
317.78875	5	1	Overt Left	1	1	1
342.2625	5	1	Overt Left	1	1	1
361.4325	5	1	Overt Left	1	1	1
380.435	5	1	Overt Right	1	1	1
399.19375	5	1	Overt Right	1	1	1
419.24875	5	1	Overt Right	1	1	1
438.22125	5	1	Overt Right	1	1	1
457.735	5	1	Overt Right	1	1	1
477.83375	5	1	Overt Left	1	1	1
500.0225	5	1	Overt Right	1	1	1
521.26	5	1	Overt Left	1	1	1
540.78	5	1	Overt Right	1	1	1
561.55	5	1	Overt Right	1	1	1
580.3225	5	1	Overt Right	1	1	1
600.87375	5	1	Overt Left	1	1	1
621.46625	5	1	Overt Left	1	1	1
