onset	duration	value	trial_type	response_correct	gaze_ok	include
24.69125	5	1	Covert Left	0	1	0
54.365	5	1	Covert Right	1	1	1
73.78875	5	1	Covert Right	1	1	1
92.35125	5	1	Covert Left	1	1	1
112.05625	5	1	Covert Left	1	1	1
130.8525	5	1	Covert Left	1	1	1
151.3875	5	1	Covert Left	1	0	0
169.965	5	1	Covert Left	1	1	1
187.865	5	1	Covert Right	1	1	1
205.9175	5	1	Covert Left	1	1	1
224.6525	5	1	Covert Left	1	1	1
244.07875	5	1	Covert Left	1	1	1
262.53	5	1	Covert Left	1	1	1
280.02	5	1	Covert Left	1	1	1
305.05875	5	1	Covert Left	1	1	1
324.1525	5	1	Covert Right	1	1	1
341.975	5	1	Covert Right	1	1	1
360.72875	5	1	Covert Left	1	1	1
379.4925	5	1	Covert Right	1	1	1
397.76125	5	1	Covert Right	1	1	1
416.6025	5	1	Covert Left	0	1	0
436.0875	5	1	Covert Right	1	1	1
454.5675	5	1	Covert Left	1	1	1
475.03875	5	1	Covert Left	1	0	0
494.54125	5	1	Covert Left	1	1	1
512.375	5	1	Covert Right	1	1	1
533.575	5	1	Covert Left	1	1	1
554.8475	5	1	Covert Right	1	0	0
573.37625	5	1	Covert Right	1	1	1
590.45875	5	1	Covert Left	1	0	0
