onset	duration	value	trial_type	response_correct	gaze_ok	include
10.35875	5	1	Overt Left	1	1	1
31.465	5	1	Overt Right	1	1	1
52.76875	5	1	Overt Left	1	1	1
72.9225	5	1	Overt Left	1	1	1
92.9425	5	1	Overt Left	1	1	1
113.1175	5	1	Overt Left	1	1	1
131.11375	5	1	Overt Right	1	1	1
149.5825	5	1	Overt Right	1	1	1
168.825	5	1	Overt Right	1	1	1
190.54125	5	1	Overt Left	1	1	1
211.71125	5	1	Overt Right	1	1	1
232.1325	5	1	Overt Left	1	1	1
250.23875	5	1	Overt Left	1	1	1
272.2125	5	1	Overt Right	1	1	1
291.745	5	1	Overt Left	1	1	1
311.2225	5	1	Overt Right	1	1	1
331.14875	5	1	Overt Left	1	0	0
353.6725	5	1	Overt Left	1	1	1
373.9925	5	1	Overt Left	1	1	1
393.5125	5	1	Overt Right	1	1	1
413.1175	5	1	Overt Right	1	1	1
433.60375	5	1	Overt Right	1	1	1
453.17125	5	1	Overt Right	1	1	1
472.91375	5	1	Overt Right	1	1	1
492.995	5	1	Overt Left	1	0	0
514.4175	5	1	Overt Left	1	1	1
534.41375	5	1	Overt Left	1	1	1
554.44	5	1	Overt Right	1	1	1
575.42	5	1	Overt Right	1	1	1
594.61375	5	1	Overt Right	1	1	1
