onset	duration	value	trial_type	response_correct	gaze_ok	include
17.8475	5	1	Control Left	n/a	1	1
36.29375	5	1	Control Left	n/a	1	1
54.06625	5	1	Control Right	n/a	1	1
71.99875	5	1	Control Right	n/a	1	1
88.6275	5	1	Control Left	n/a	1	1
105.08375	5	1	Control Left	n/a	1	1
123.24625	5	1	Control Left	n/a	1	1
140.50125	5	1	Control Right	n/a	0	0
157.52625	5	1	Control Right	n/a	1	1
175.805	5	1	Control Left	n/a	1	1
192.46125	5	1	Control Right	n/a	1	1
209.97875	5	1	Control Left	n/a	1	1
227.64625	5	1	Control Left	n/a	1	1
245.805	5	1	Control Right	n/a	1	1
263.60875	5	1	Control Left	n/a	1	1
280.69125	5	1	Control Left	n/a	1	1
298.66375	5	1	Control Left	n/a	1	1
315.26875	5	1	Control Left	n/a	1	1
333.6125	5	1	Control Left	n/a	1	1
351.31875	5	1	Control Left	n/a	1	1
