onset	duration	value	trial_type	response_correct	gaze_ok	include
20.63875	5	1	Covert Right	1	0	0
38.36625	5	1	Covert Right	1	1	1
57.00125	5	1	Covert Right	1	1	1
75.99375	5	1	Covert Right	1	1	1
95.65625	5	1	Covert Left	1	0	0
114.82	5	1	Covert Left	1	1	1
132.8775	5	1	Covert Left	1	0	0
151.69875	5	1	Covert Right	1	1	1
171.0825	5	1	Covert Right	1	1	1
190.0525	5	1	Covert Right	1	1	1
209.205	5	1	Covert Left	1	1	1
228.075	5	1	Covert Right	1	1	1
247.1425	5	1	Covert Left	1	1	1
266.0125	5	1	Covert Left	1	0	0
286.17	5	1	Covert Right	1	1	1
304.64	5	1	Covert Left	1	1	1
325.37125	5	1	Covert Right	1	1	1
344.6575	5	1	Covert Left	1	1	1
365.28875	5	1	Covert Right	1	1	1
384.08125	5	1	Covert Right	1	1	1
403.57125	5	1	Covert Right	1	1	1
423.12125	5	1	Covert Right	1	1	1
442.01375	5	1	Covert Right	1	1	1
460.495	5	1	Covert Left	1	1	1
478.1125	5	1	Covert Right	1	0	0
496.90125	5	1	Covert Left	1	1	1
515.31375	5	1	Covert Left	1	1	1
533.24875	5	1	Covert Right	1	0	0
551.06625	5	1	Covert Right	1	1	1
570.05125	5	1	Covert Right	1	1	1
