onset	duration	value	trial_type	response_correct	gaze_ok	include
9.8075	5	1	Covert Left	1	0	0
26.9275	5	1	Covert Left	1	1	1
46.03875	5	1	Covert Left	1	1	1
65.665	5	1	Covert Left	1	0	0
83.65125	5	1	Covert Right	1	1	1
101.04	5	1	Covert Left	1	1	1
120.80375	5	1	Covert Left	1	0	0
139.005	5	1	Covert Left	1	1	1
157.30625	5	1	Covert Left	1	1	1
175.70375	5	1	Covert Left	1	1	1
194.06125	5	1	Covert Left	1	1	1
232.4125	5	1	Covert Left	1	0	0
253.17625	5	1	Covert Right	1	1	1
272.0275	5	1	Covert Left	1	0	0
290.68	5	1	Covert Right	1	1	1
308.0225	5	1	Covert Right	1	0	0
326.8225	5	1	Covert Left	1	1	1
344.48375	5	1	Covert Right	1	1	1
363.845	5	1	Covert Left	1	1	1
383.65125	5	1	Covert Left	1	1	1
401.845	5	1	Covert Right	1	0	0
421.14125	5	1	Covert Left	1	1	1
440.5325	5	1	Covert Right	1	1	1
460.81	5	1	Covert Left	1	1	1
482.20375	5	1	Covert Right	1	0	0
499.78	5	1	Covert Left	1	0	0
517.6925	5	1	Covert Right	1	1	1
535.2675	5	1	Covert Right	1	0	0
553.91625	5	1	Covert Left	1	0	0
