onset	duration	value	trial_type	response_correct	gaze_ok	include
15.45125	5	1	Overt Right	1	1	1
35.8225	5	1	Overt Right	1	1	1
54.98125	5	1	Overt Right	1	1	1
75.31	5	1	Overt Right	1	1	1
96.03125	5	1	Overt Left	1	1	1
116.855	5	1	Overt Left	1	1	1
137.0825	5	1	Overt Right	1	1	1
156.49125	5	1	Overt Right	1	1	1
177.13625	5	1	Overt Right	1	1	1
196.28375	5	1	Overt Left	1	1	1
216.00125	5	1	Overt Left	1	1	1
235.17125	5	1	Overt Left	1	1	1
255.16375	5	1	Overt Right	1	1	1
275.3625	5	1	Overt Left	1	1	1
295.22	5	1	Overt Right	1	1	1
315.6025	5	1	Overt Left	1	0	0
335.2325	5	1	Overt Left	1	1	1
355.9	5	1	Overt Right	1	1	1
375.79625	5	1	Overt Right	1	1	1
394.95625	5	1	Overt Right	1	1	1
414.93	5	1	Overt Left	1	1	1
436.2425	5	1	Overt Left	1	1	1
455.4375	5	1	Overt Left	1	1	1
474.08125	5	1	Overt Right	1	1	1
494.3325	5	1	Overt Right	1	1	1
515.31	5	1	Overt Right	1	1	1
536.1575	5	1	Overt Right	1	1	1
555.36625	5	1	Overt Right	1	1	1
577.15	5	1	Overt Right	1	1	1
597.25375	5	1	Overt Right	1	1	1
