onset	duration	value	trial_type	response_correct	gaze_ok	include
21.02875	5	1	Covert Right	1	1	1
39.67625	5	1	Covert Right	1	1	1
57.29375	5	1	Covert Left	1	1	1
77.6475	5	1	Covert Left	1	1	1
96.71375	5	1	Covert Left	1	1	1
114.83125	5	1	Covert Left	1	1	1
134.13375	5	1	Covert Left	1	1	1
153.37	5	1	Covert Right	1	1	1
174.16125	5	1	Covert Right	1	1	1
192.5425	5	1	Covert Left	1	1	1
212.5125	5	1	Covert Left	1	1	1
231.2475	5	1	Covert Right	1	1	1
249.41625	5	1	Covert Left	1	1	1
269.83625	5	1	Covert Left	1	1	1
288.63875	5	1	Covert Left	1	1	1
307.07375	5	1	Covert Left	1	1	1
326.1425	5	1	Covert Right	1	1	1
345.0275	5	1	Covert Right	1	1	1
364.915	5	1	Covert Right	1	1	1
382.66625	5	1	Covert Right	1	1	1
402.585	5	1	Covert Left	1	1	1
421.00375	5	1	Covert Left	1	1	1
439.70625	5	1	Covert Right	1	1	1
459.225	5	1	Covert Right	1	1	1
478.0775	5	1	Covert Right	1	1	1
496.19625	5	1	Covert Left	1	1	1
515.33125	5	1	Covert Right	1	1	1
534.0	5	1	Covert Left	1	1	1
552.66875	5	1	Covert Left	1	1	1
570.6875	5	1	Covert Left	1	1	1
