onset	duration	value	trial_type	response_correct	gaze_ok	include
12.18875	5	1	Overt Left	1	1	1
33.1931773000001	5	1	Overt Left	1	1	1
52.3457592000002	5	1	Overt Right	1	1	1
71.9490188000002	5	1	Overt Left	1	1	1
93.5034373000001	5	1	Overt Left	1	1	1
112.989967	5	1	Overt Right	1	1	1
132.9096196	5	1	Overt Left	1	1	1
153.9808846	5	1	Overt Left	1	1	1
173.6171805	5	1	Overt Right	1	1	1
192.9865915	5	1	Overt Left	1	1	1
213.4569471	5	1	Overt Right	1	1	1
233.6108274	5	1	Overt Right	1	1	1
254.064575	5	1	Overt Right	1	1	1
272.7666609	5	1	Overt Right	1	1	1
293.3705552	5	1	Overt Left	1	1	1
312.9572225	5	1	Overt Right	1	1	1
332.4599432	5	1	Overt Right	1	1	1
352.4970877	5	1	Overt Right	1	1	1
371.1321604	5	1	Overt Right	1	1	1
390.7020209	5	1	Overt Left	1	1	1
409.4540359	5	1	Overt Left	1	1	1
431.5929791	5	1	Overt Right	1	1	1
451.4297533	5	1	Overt Right	1	1	1
473.4180675	5	1	Overt Right	1	1	1
492.8707891	5	1	Overt Right	1	1	1
512.9742755	5	1	Overt Right	1	1	1
533.1145427	5	1	Overt Left	1	1	1
552.8810433	5	1	Overt Left	1	1	1
572.985012	5	1	Overt Left	1	1	1
594.3894224	5	1	Overt Right	1	1	1
