onset	duration	value	trial_type	response_correct	gaze_ok	include
31.75625	5	1	Covert Right	0	n/a	0
52.03625	5	1	Covert Left	1	n/a	1
70.30375	5	1	Covert Right	1	n/a	1
88.3725	5	1	Covert Left	1	n/a	1
106.67375	5	1	Covert Left	1	n/a	1
123.67375	5	1	Covert Right	1	n/a	1
141.4075	5	1	Covert Right	1	n/a	1
160.39375	5	1	Covert Left	1	n/a	1
177.695	5	1	Covert Right	1	n/a	1
197.88125	5	1	Covert Right	1	n/a	1
216.11625	5	1	Covert Left	1	n/a	1
234.61875	5	1	Covert Right	1	n/a	1
254.27125	5	1	Covert Right	1	n/a	1
272.1725	5	1	Covert Right	1	n/a	1
291.025	5	1	Covert Left	1	n/a	1
309.22625	5	1	Covert Left	1	n/a	1
327.79375	5	1	Covert Left	1	n/a	1
346.3625	5	1	Covert Left	1	n/a	1
365.215	5	1	Covert Left	1	n/a	1
383.8675	5	1	Covert Left	1	n/a	1
402.5025	5	1	Covert Right	1	n/a	1
420.805	5	1	Covert Right	1	n/a	1
438.12125	5	1	Covert Right	1	n/a	1
456.24	5	1	Covert Left	1	n/a	1
474.9075	5	1	Covert Left	1	n/a	1
495.7125	5	1	Covert Left	1	n/a	1
514.51375	5	1	Covert Left	1	n/a	1
533.6	5	1	Covert Left	1	n/a	1
550.95125	5	1	Covert Left	1	n/a	1
569.53625	5	1	Covert Right	1	n/a	1
