onset	duration	value	trial_type	response_correct	gaze_ok	include
25.8125	5	1	Overt Left	1	1	1
47.095	5	1	Overt Left	1	1	1
69.40375	5	1	Overt Right	1	1	1
92.24875	5	1	Overt Left	1	1	1
111.57875	5	1	Overt Left	1	1	1
132.20125	5	1	Overt Right	1	1	1
154.4375	5	1	Overt Left	1	1	1
177.3875	5	1	Overt Left	1	1	1
197.9475	5	1	Overt Left	1	1	1
218.23	5	1	Overt Left	1	1	1
241.0975	5	1	Overt Right	1	1	1
263.95	5	1	Overt Left	0	1	0
285.24625	5	1	Overt Left	1	1	1
306.025	5	1	Overt Left	1	1	1
327.6625	5	1	Overt Right	1	1	1
350.4025	5	1	Overt Right	1	1	1
372.46125	5	1	Overt Right	1	1	1
392.7625	5	1	Overt Left	1	1	1
414.2525	5	1	Overt Left	1	1	1
435.02125	5	1	Overt Left	1	1	1
455.73625	5	1	Overt Left	1	1	1
476.78875	5	1	Overt Left	1	1	1
518.41625	5	1	Overt Right	1	1	1
538.61	5	1	Overt Right	1	1	1
560.13625	5	1	Overt Left	1	1	1
580.05	5	1	Overt Right	1	1	1
602.74125	5	1	Overt Left	1	1	1
624.33	5	1	Overt Right	1	1	1
645.17375	5	1	Overt Right	1	1	1
