onset	duration	value	trial_type	response_correct	gaze_ok	include
12.4675	5	1	Covert Left	1	1	1
31.02	5	1	Covert Right	1	0	0
49.22	5	1	Covert Right	1	0	0
68.8775	5	1	Covert Left	1	0	0
87.92	5	1	Covert Right	1	1	1
105.7075	5	1	Covert Left	1	1	1
124.195	5	1	Covert Left	1	1	1
146.36375	5	1	Covert Left	1	1	1
164.83	5	1	Covert Left	1	1	1
183.565	5	1	Covert Right	1	1	1
202.55875	5	1	Covert Left	1	1	1
220.63375	5	1	Covert Left	1	1	1
239.6675	5	1	Covert Left	1	0	0
257.76625	5	1	Covert Right	1	0	0
275.47375	5	1	Covert Left	1	1	1
294.54125	5	1	Covert Right	1	1	1
313.765	5	1	Covert Right	1	0	0
332.395	5	1	Covert Right	1	1	1
351.305	5	1	Covert Left	1	1	1
369.7825	5	1	Covert Right	1	0	0
388.395	5	1	Covert Left	1	1	1
406.56875	5	1	Covert Left	1	1	1
424.7975	5	1	Covert Right	1	0	0
444.52875	5	1	Covert Right	1	0	0
463.57875	5	1	Covert Right	1	1	1
482.45125	5	1	Covert Right	1	1	1
500.8125	5	1	Covert Left	1	1	1
520.7025	5	1	Covert Right	1	1	1
539.47	5	1	Covert Right	1	0	0
558.96875	5	1	Covert Right	1	0	0
