onset	duration	value	trial_type	response_correct	gaze_ok	include
9.8725	5	1	Overt Right	1	1	1
30.13875	5	1	Overt Left	1	1	1
53.575	5	1	Overt Right	1	1	1
74.23	5	1	Overt Left	1	1	1
94.95875	5	1	Overt Right	1	1	1
114.81	5	1	Overt Left	1	1	1
136.225	5	1	Overt Left	1	1	1
156.66375	5	1	Overt Right	1	1	1
178.53625	5	1	Overt Right	1	1	1
197.1625	5	1	Overt Right	1	1	1
217.91875	5	1	Overt Left	1	1	1
237.84625	5	1	Overt Right	1	1	1
257.38	5	1	Overt Right	1	1	1
277.8525	5	1	Overt Left	1	1	1
297.3375	5	1	Overt Left	1	1	1
316.66375	5	1	Overt Left	1	1	1
336.615	5	1	Overt Left	1	1	1
355.6975	5	1	Overt Left	1	1	1
375.72875	5	1	Overt Left	1	1	1
396.02125	5	1	Overt Left	1	1	1
416.1175	5	1	Overt Left	1	1	1
436.53375	5	1	Overt Left	1	1	1
455.7675	5	1	Overt Right	1	1	1
476.73875	5	1	Overt Left	1	1	1
497.20125	5	1	Overt Left	1	1	1
517.7625	5	1	Overt Right	1	1	1
537.47125	5	1	Overt Left	1	1	1
557.93375	5	1	Overt Left	1	1	1
580.19125	5	1	Overt Left	1	1	1
600.8375	5	1	Overt Left	1	1	1
