onset	duration	value	trial_type	response_correct	gaze_ok	include
10.59375	5	1	Covert Left	1	1	1
28.79125	5	1	Covert Left	1	1	1
47.19	5	1	Covert Right	1	1	1
65.215	5	1	Covert Right	1	1	1
84.12	5	1	Covert Left	1	1	1
103.83625	5	1	Covert Left	1	1	1
121.73875	5	1	Covert Right	1	1	1
140.98	5	1	Covert Left	1	1	1
159.80375	5	1	Covert Left	1	1	1
178.78125	5	1	Covert Right	1	1	1
198.38375	5	1	Covert Right	1	1	1
216.945	5	1	Covert Left	1	1	1
235.48375	5	1	Covert Right	1	1	1
254.80125	5	1	Covert Right	1	1	1
274.27125	5	1	Covert Left	1	1	1
292.1325	5	1	Covert Right	1	1	1
311.3	5	1	Covert Right	1	1	1
330.905	5	1	Covert Left	1	1	1
349.145	5	1	Covert Left	1	1	1
367.7325	5	1	Covert Right	1	1	1
387.705	5	1	Covert Left	1	0	0
406.53375	5	1	Covert Left	1	1	1
424.79875	5	1	Covert Right	1	1	1
443.4925	5	1	Covert Right	1	1	1
460.97375	5	1	Covert Left	1	1	1
479.475	5	1	Covert Left	1	1	1
498.0525	5	1	Covert Left	1	1	1
516.4975	5	1	Covert Left	1	1	1
535.87375	5	1	Covert Right	1	1	1
