onset	duration	value	trial_type	response_correct	gaze_ok	include
10.6125	5	1	Overt Left	1	1	1
32.05625	5	1	Overt Right	1	1	1
51.47625	5	1	Overt Right	1	1	1
70.08125	5	1	Overt Right	1	1	1
89.73	5	1	Overt Left	1	1	1
109.9025	5	1	Overt Right	1	1	1
131.18875	5	1	Overt Right	1	1	1
150.89375	5	1	Overt Right	1	1	1
171.235	5	1	Overt Left	1	1	1
192.09125	5	1	Overt Right	1	1	1
214.47375	5	1	Overt Right	1	1	1
233.81	5	1	Overt Left	1	1	1
253.24625	5	1	Overt Right	1	1	1
275.21625	5	1	Overt Right	1	1	1
295.0875	5	1	Overt Left	1	1	1
314.6775	5	1	Overt Left	1	1	1
335.495	5	1	Overt Right	1	1	1
355.565	5	1	Overt Right	1	1	1
374.6525	5	1	Overt Left	1	1	1
395.005	5	1	Overt Right	1	1	1
414.6925	5	1	Overt Right	1	1	1
435.84625	5	1	Overt Right	1	1	1
459.6225	5	1	Overt Left	1	1	1
482.15	5	1	Overt Right	1	1	1
501.645	5	1	Overt Right	1	1	1
522.05	5	1	Overt Left	1	1	1
542.22375	5	1	Overt Left	1	1	1
563.31125	5	1	Overt Left	1	1	1
585.11625	5	1	Overt Right	1	1	1
605.73375	5	1	Overt Left	1	1	1
