onset	duration	value	trial_type	response_correct	gaze_ok	include
7.39625	5	1	Overt Right	1	1	1
27.5625	5	1	Overt Left	1	1	1
49.29375	5	1	Overt Left	1	1	1
72.635	5	1	Overt Left	1	1	1
96.9425	5	1	Overt Left	1	1	1
121.345	5	1	Overt Left	1	1	1
142.88875	5	1	Overt Right	1	1	1
163.56	5	1	Overt Left	1	1	1
184.88125	5	1	Overt Left	1	1	1
207.1225	5	1	Overt Left	1	1	1
228.8775	5	1	Overt Left	1	1	1
248.9375	5	1	Overt Right	1	0	0
270.34375	5	1	Overt Left	1	1	1
315.62375	5	1	Overt Right	1	1	1
339.52	5	1	Overt Right	1	1	1
360.59125	5	1	Overt Right	1	1	1
381.07375	5	1	Overt Left	1	1	1
399.95875	5	1	Overt Right	1	1	1
421.6375	5	1	Overt Right	1	1	1
440.91	5	1	Overt Left	1	1	1
463.09875	5	1	Overt Left	1	1	1
486.08625	5	1	Overt Left	1	1	1
506.3375	5	1	Overt Left	1	0	0
529.43125	5	1	Overt Right	1	0	0
550.06625	5	1	Overt Right	1	0	0
571.13625	5	1	Overt Left	1	1	1
593.33	5	1	Overt Left	1	1	1
615.71625	5	1	Overt Right	1	1	1
636.0225	5	1	Overt Left	1	1	1
