onset	duration	value	trial_type	response_correct	gaze_ok	include
8.47375	5	1	Covert Left	1	1	1
26.11375	5	1	Covert Right	1	1	1
44.8575	5	1	Covert Left	1	1	1
63.26125	5	1	Covert Right	1	1	1
84.20125	5	1	Covert Left	1	1	1
103.55125	5	1	Covert Right	1	1	1
122.58	5	1	Covert Right	1	1	1
143.465	5	1	Covert Right	1	1	1
162.16	5	1	Covert Right	1	1	1
184.62	5	1	Covert Right	1	1	1
206.205	5	1	Covert Left	1	1	1
227.4525	5	1	Covert Left	1	1	1
247.0225	5	1	Covert Left	1	1	1
266.28625	5	1	Covert Left	1	1	1
285.6325	5	1	Covert Left	1	1	1
308.24125	5	1	Covert Right	1	1	1
327.25	5	1	Covert Left	1	1	1
345.93	5	1	Covert Right	1	1	1
366.65125	5	1	Covert Left	1	1	1
386.61	5	1	Covert Left	1	1	1
405.69375	5	1	Covert Left	1	1	1
425.2525	5	1	Covert Right	1	1	1
444.81375	5	1	Covert Left	1	1	1
467.3425	5	1	Covert Left	1	1	1
484.74125	5	1	Covert Left	1	1	1
505.11625	5	1	Covert Right	1	1	1
523.69	5	1	Covert Left	0	1	0
544.6175	5	1	Covert Left	1	1	1
564.1925	5	1	Covert Right	1	1	1
585.5425	5	1	Covert Left	1	1	1
