onset	duration	value	trial_type	response_correct	gaze_ok	include
25.41625	5	1	Overt Right	1	n/a	1
48.10875	5	1	Overt Right	1	n/a	1
67.82375	5	1	Overt Left	1	n/a	1
87.13	5	1	Overt Right	1	n/a	1
106.56625	5	1	Overt Left	1	n/a	1
144.45	5	1	Overt Left	1	n/a	1
164.0575	5	1	Overt Left	1	n/a	1
182.68875	5	1	Overt Right	1	n/a	1
202.00875	5	1	Overt Right	1	n/a	1
220.74375	5	1	Overt Right	1	n/a	1
241.13	5	1	Overt Right	1	n/a	1
260.23625	5	1	Overt Left	1	n/a	1
280.25375	5	1	Overt Left	1	n/a	1
299.2725	5	1	Overt Right	1	n/a	1
318.59125	5	1	Overt Right	1	n/a	1
336.67125	5	1	Overt Left	1	n/a	1
375.83125	5	1	Overt Left	1	n/a	1
395.6725	5	1	Overt Right	1	n/a	1
416.00875	5	1	Overt Left	1	n/a	1
434.04375	5	1	Overt Right	1	n/a	1
453.275	5	1	Overt Right	1	n/a	1
473.59625	5	1	Overt Right	1	n/a	1
493.06625	5	1	Overt Right	1	n/a	1
513.1525	5	1	Overt Right	1	n/a	1
532.505	5	1	Overt Right	1	n/a	1
552.61625	5	1	Overt Left	1	n/a	1
572.66125	5	1	Overt Right	1	n/a	1
