onset	duration	value	trial_type	response_correct	gaze_ok	include
10.58625	5	1	Overt Right	1	n/a	1
29.51375	5	1	Overt Right	1	n/a	1
47.8325	5	1	Overt Right	1	n/a	1
66.53375	5	1	Overt Left	1	n/a	1
86.1875	5	1	Overt Right	1	n/a	1
106.47375	5	1	Overt Right	1	n/a	1
126.26	5	1	Overt Right	1	n/a	1
146.26375	5	1	Overt Left	1	n/a	1
166.23375	5	1	Overt Right	1	n/a	1
185.0025	5	1	Overt Right	1	n/a	1
205.22375	5	1	Overt Right	1	n/a	1
224.8075	5	1	Overt Right	1	n/a	1
244.47875	5	1	Overt Left	1	n/a	1
263.565	5	1	Overt Left	1	n/a	1
283.06625	5	1	Overt Right	1	n/a	1
302.10375	5	1	Overt Right	1	n/a	1
322.23875	5	1	Overt Left	1	n/a	1
340.7075	5	1	Overt Right	1	n/a	1
360.61125	5	1	Overt Left	1	n/a	1
379.39625	5	1	Overt Left	1	n/a	1
399.3	5	1	Overt Right	1	n/a	1
418.085	5	1	Overt Left	1	n/a	1
436.58625	5	1	Overt Right	1	n/a	1
456.12375	5	1	Overt Left	1	n/a	1
475.075	5	1	Overt Right	1	n/a	1
494.945	5	1	Overt Right	1	n/a	1
513.94625	5	1	Overt Right	1	n/a	1
533.7675	5	1	Overt Left	1	n/a	1
554.09625	5	1	Overt Right	1	n/a	1
573.14	5	1	Overt Left	1	n/a	1
