onset	duration	value	trial_type	response_correct	gaze_ok	include
28.715	5	1	Overt Right	1	1	1
48.735	5	1	Overt Right	1	1	1
67.7875	5	1	Overt Right	1	1	1
87.24	5	1	Overt Left	1	1	1
108.695	5	1	Overt Left	1	1	1
128.86625	5	1	Overt Right	1	1	1
150.21875	5	1	Overt Right	1	1	1
169.87375	5	1	Overt Right	1	1	1
190.21	5	1	Overt Right	1	1	1
211.465	5	1	Overt Right	1	1	1
233.12	5	1	Overt Right	1	1	1
253.79	5	1	Overt Left	1	1	1
275.41125	5	1	Overt Left	1	1	1
295.715	5	1	Overt Left	1	1	1
316.21875	5	1	Overt Right	1	1	1
337.3075	5	1	Overt Left	1	1	1
358.21	5	1	Overt Right	1	1	1
377.84625	5	1	Overt Right	1	1	1
398.585	5	1	Overt Right	1	1	1
419.4225	5	1	Overt Right	1	1	1
439.225	5	1	Overt Right	1	1	1
459.4125	5	1	Overt Right	1	1	1
479.69875	5	1	Overt Right	1	1	1
500.53625	5	1	Overt Right	1	1	1
520.9075	5	1	Overt Left	1	1	1
542.56125	5	1	Overt Left	1	1	1
563.985	5	1	Overt Left	1	1	1
586.3225	5	1	Overt Left	1	1	1
606.1925	5	1	Overt Right	1	1	1
628.06375	5	1	Overt Left	1	1	1
