onset	duration	value	trial_type	response_correct	gaze_ok	include
14.6475	5	1	overtorient Right	1	1	1
49.81625	5	1	overtorient Right	1	1	1
86.11875	5	1	overtorient Right	1	1	1
122.65625	5	1	overtorient Left	1	1	1
159.675	5	1	overtorient Right	1	1	1
196.41125	5	1	overtorient Left	1	1	1
234.90125	5	1	overtorient Left	1	1	1
271.35375	5	1	overtorient Right	1	1	1
305.57125	5	1	overtorient Right	1	1	1
341.40625	5	1	overtorient Right	1	1	1
376.4425	5	1	overtorient Left	1	1	1
412.51125	5	1	overtorient Left	1	1	1
449.5475	5	1	overtorient Right	1	1	1
486.635	5	1	overtorient Right	1	1	1
523.0375	5	1	overtorient Right	1	1	1
559.0575	5	1	overtorient Right	1	1	1
597.5125	5	1	overtorient Right	1	1	1
634.2825	5	1	overtorient Left	1	1	1
671.0025	5	1	overtorient Right	1	1	1
707.12125	5	1	overtorient Left	1	1	1
