onset	duration	value	trial_type	response_correct	gaze_ok	include
24.7	5	1	Overt Left	1	1	1
44.92	5	1	Overt Left	1	1	1
66.49625	5	1	Overt Left	1	1	1
85.96125	5	1	Overt Left	1	1	1
104.96875	5	1	Overt Left	1	1	1
124.53375	5	1	Overt Right	1	1	1
144.64	5	1	Overt Right	1	1	1
166.160696	5	1	Overt Left	1	1	1
185.7306409	5	1	Overt Right	1	1	1
204.905	5	1	Overt Right	1	1	1
224.4858289	5	1	Overt Left	1	1	1
242.9877829	5	1	Overt Right	1	1	1
262.6407372	5	1	Overt Right	1	1	1
283.0278756	5	1	Overt Left	1	1	1
302.2975172	5	1	Overt Left	1	1	1
320.9824057	5	1	Overt Left	1	1	1
339.435	5	1	Overt Right	1	1	1
359.555	5	1	Overt Right	1	1	1
379.395	5	1	Overt Left	1	1	1
398.14875	5	1	Overt Right	1	1	1
416.72875	5	1	Overt Left	1	1	1
435.965	5	1	Overt Left	1	1	1
455.31375	5	1	Overt Left	1	1	1
475.11625	5	1	Overt Right	1	1	1
493.9525	5	1	Overt Right	1	1	1
514.1725	5	1	Overt Right	1	1	1
533.0953896	5	1	Overt Right	1	1	1
552.98125	5	1	Overt Right	1	1	1
572.2625	5	1	Overt Left	1	1	1
591.9211884	5	1	Overt Left	1	1	1
