onset	duration	value	trial_type	response_correct	gaze_ok	include
22.89625	5	1	Covert Right	1	1	1
41.055	5	1	Covert Right	1	1	1
59.5575	5	1	Covert Right	1	1	1
76.80875	5	1	Covert Right	1	1	1
95.0425	5	1	Covert Right	1	1	1
113.11125	5	1	Covert Right	1	1	1
132.15	5	1	Covert Right	1	1	1
152.1675	5	1	Covert Right	1	1	1
170.4675	5	1	Covert Right	1	1	1
188.22	5	1	Covert Left	1	1	1
207.13875	5	1	Covert Left	1	1	1
225.5575	5	1	Covert Right	1	1	1
243.7575	5	1	Covert Left	1	1	1
261.3925	5	1	Covert Right	1	1	1
280.0275	5	1	Covert Left	1	1	1
298.4625	5	1	Covert Left	1	1	1
316.4975	5	1	Covert Right	1	1	1
333.53125	5	1	Covert Left	1	1	1
351.95	5	1	Covert Left	1	1	1
369.93375	5	1	Covert Left	1	1	1
388.16875	5	1	Covert Right	1	1	1
406.0025	5	1	Covert Right	1	1	1
425.63875	5	1	Covert Right	1	1	1
443.64	5	1	Covert Right	1	1	1
462.32625	5	1	Covert Left	1	1	1
481.195	5	1	Covert Right	1	1	1
498.69625	5	1	Covert Left	1	1	1
515.89625	5	1	Covert Left	1	1	1
534.08125	5	1	Covert Left	1	1	1
550.915	5	1	Covert Right	1	1	1
