onset	duration	value	trial_type	response_correct	gaze_ok	include
19.66	5	1	Covert Right	1	1	1
38.695	5	1	Covert Right	1	1	1
56.9	5	1	Covert Right	1	1	1
76.11875	5	1	Covert Left	1	1	1
94.5525	5	1	Covert Left	1	1	1
113.20375	5	1	Covert Left	1	1	1
131.075	5	1	Covert Left	1	1	1
150.035	5	1	Covert Right	1	1	1
167.475	5	1	Covert Right	1	1	1
186.0775	5	1	Covert Right	1	1	1
203.8725	5	1	Covert Right	1	1	1
222.08	5	1	Covert Left	1	1	1
242.01875	5	1	Covert Left	1	1	1
261.8375	5	1	Covert Left	1	1	1
280.75625	5	1	Covert Right	1	0	0
300.7925	5	1	Covert Left	1	1	1
318.59375	5	1	Covert Right	1	1	1
336.88125	5	1	Covert Left	1	1	1
355.69875	5	1	Covert Left	1	0	0
373.54	5	1	Covert Left	1	1	1
391.32875	5	1	Covert Right	1	1	1
409.98625	5	1	Covert Right	1	1	1
429.36	5	1	Covert Left	1	1	1
446.9925	5	1	Covert Right	1	1	1
466.1825	5	1	Covert Left	1	0	0
484.44	5	1	Covert Left	1	1	1
502.73	5	1	Covert Right	1	1	1
520.46875	5	1	Covert Left	1	0	0
539.97625	5	1	Covert Right	1	0	0
559.2475	5	1	Covert Left	1	1	1
