onset	duration	value	trial_type	response_correct	gaze_ok	include
8.54875	5	1	Overt Right	1	1	1
28.80375	5	1	Overt Right	1	1	1
48.145	5	1	Overt Right	1	1	1
68.37625	5	1	Overt Left	1	1	1
89.225	5	1	Overt Right	1	1	1
109.35	5	1	Overt Right	1	1	1
129.12875	5	1	Overt Right	1	1	1
148.5575	5	1	Overt Right	1	1	1
168.62875	5	1	Overt Right	1	1	1
187.8475	5	1	Overt Right	1	1	1
206.40875	5	1	Overt Right	1	1	1
227.05375	5	1	Overt Left	1	1	1
247.3325	5	1	Overt Left	1	1	1
266.71	5	1	Overt Left	1	1	1
285.715	5	1	Overt Right	1	1	1
307.195	5	1	Overt Right	1	1	1
326.33125	5	1	Overt Right	1	1	1
345.24	5	1	Overt Left	1	1	1
364.69125	5	1	Overt Right	1	1	1
384.045	5	1	Overt Right	1	0	0
404.2375	5	1	Overt Left	1	1	1
423.685	5	1	Overt Right	1	0	0
443.5975	5	1	Overt Right	1	1	1
461.8025	5	1	Overt Left	1	1	1
480.52625	5	1	Overt Right	1	1	1
500.28625	5	1	Overt Right	1	0	0
520.07375	5	1	Overt Left	1	1	1
539.91125	5	1	Overt Right	1	1	1
557.92875	5	1	Overt Left	1	1	1
575.85375	5	1	Overt Right	1	1	1
