onset	duration	value	trial_type	response_correct	gaze_ok	include
20.53625	5	1	Covert Left	1	1	1
39.71625	5	1	Covert Right	1	1	1
58.765	5	1	Covert Right	1	0	0
77.34875	5	1	Covert Left	1	1	1
95.62	5	1	Covert Left	1	1	1
114.22875	5	1	Covert Left	1	1	1
133.5675	5	1	Covert Right	1	1	1
152.06875	5	1	Covert Left	1	0	0
170.6875	5	1	Covert Left	1	1	1
188.555	5	1	Covert Right	1	1	1
206.38875	5	1	Covert Left	1	1	1
225.00875	5	1	Covert Left	1	0	0
243.52625	5	1	Covert Right	1	1	1
261.595	5	1	Covert Left	1	1	1
279.6475	5	1	Covert Right	1	1	1
298.8825	5	1	Covert Right	1	0	0
317.8575	5	1	Covert Right	1	0	0
336.605	5	1	Covert Right	1	1	1
355.74	5	1	Covert Left	1	1	1
373.67875	5	1	Covert Left	1	0	0
392.5125	5	1	Covert Right	1	0	0
412.225	5	1	Covert Left	1	1	1
431.1175	5	1	Covert Right	1	1	1
448.62125	5	1	Covert Left	1	1	1
468.955	5	1	Covert Right	1	1	1
486.775	5	1	Covert Left	1	0	0
505.87375	5	1	Covert Right	1	1	1
523.96	5	1	Covert Right	1	1	1
542.06375	5	1	Covert Left	1	1	1
561.10125	5	1	Covert Left	1	1	1
