onset	duration	value	trial_type	response_correct	gaze_ok	include
16.26125	5	1	Covert Right	1	n/a	1
35.82375	5	1	Covert Right	1	n/a	1
57.3275	5	1	Covert Right	1	n/a	1
76.20125	5	1	Covert Right	1	n/a	1
94.29125	5	1	Covert Left	1	n/a	1
113.34375	5	1	Covert Right	1	n/a	1
131.70375	5	1	Covert Right	1	n/a	1
151.52375	5	1	Covert Left	1	n/a	1
173.83125	5	1	Covert Right	1	n/a	1
193.75	5	1	Covert Right	1	n/a	1
213.79625	5	1	Covert Left	1	n/a	1
232.82875	5	1	Covert Left	1	n/a	1
255.1275	5	1	Covert Right	1	n/a	1
274.725	5	1	Covert Right	1	n/a	1
293.7	5	1	Covert Left	1	n/a	1
312.8025	5	1	Covert Left	1	n/a	1
333.54	5	1	Covert Left	1	n/a	1
352.32875	5	1	Covert Left	1	n/a	1
371.845	5	1	Covert Right	1	n/a	1
392.54875	5	1	Covert Left	1	n/a	1
411.25	5	1	Covert Left	1	n/a	1
429.9125	5	1	Covert Left	1	n/a	1
448.60625	5	1	Covert Left	1	n/a	1
468.8625	5	1	Covert Left	1	n/a	1
487.195	5	1	Covert Right	1	n/a	1
506.40125	5	1	Covert Right	1	n/a	1
529.2775	5	1	Covert Right	1	n/a	1
548.54125	5	1	Covert Left	1	n/a	1
566.2275	5	1	Covert Right	1	n/a	1
585.70375	5	1	Covert Left	1	n/a	1
