onset	duration	value	trial_type	response_correct	gaze_ok	include
8.9775	5	1	Overt Right	1	n/a	1
31.00625	5	1	Overt Right	1	n/a	1
51.3025	5	1	Overt Left	1	n/a	1
72.34125	5	1	Overt Left	1	n/a	1
90.83125	5	1	Overt Right	1	n/a	1
112.67375	5	1	Overt Left	1	n/a	1
132.5125	5	1	Overt Left	1	n/a	1
154.02375	5	1	Overt Left	1	n/a	1
172.84875	5	1	Overt Right	1	n/a	1
193.335	5	1	Overt Right	1	n/a	1
212.465	5	1	Overt Right	1	n/a	1
233.3125	5	1	Overt Left	1	n/a	1
253.725	5	1	Overt Right	1	n/a	1
273.81875	5	1	Overt Left	1	n/a	1
292.585	5	1	Overt Left	1	n/a	1
312.8875	5	1	Overt Left	1	n/a	1
332.14875	5	1	Overt Left	1	n/a	1
352.19125	5	1	Overt Left	1	n/a	1
371.97875	5	1	Overt Right	1	n/a	1
393.34875	5	1	Overt Right	1	n/a	1
421.5275	5	1	Overt Left	1	n/a	1
443.85375	5	1	Overt Left	1	n/a	1
465.255	5	1	Overt Left	1	n/a	1
485.4325	5	1	Overt Right	1	n/a	1
505.8125	5	1	Overt Left	1	n/a	1
526.505	5	1	Overt Left	1	n/a	1
547.1425	5	1	Overt Left	1	n/a	1
568.40125	5	1	Overt Left	1	n/a	1
588.86375	5	1	Overt Left	1	n/a	1
610.66875	5	1	Overt Left	1	n/a	1
