onset	duration	value	trial_type	response_correct	gaze_ok	include
28.855	5	1	Covert Left	1	1	1
46.1475	5	1	Covert Right	1	1	1
65.45	5	1	Covert Left	1	1	1
85.03625	5	1	Covert Left	1	1	1
107.42625	5	1	Covert Right	1	1	1
127.595	5	1	Covert Right	1	1	1
146.44875	5	1	Covert Right	1	1	1
164.34875	5	1	Covert Left	1	1	1
183.685	5	1	Covert Left	1	1	1
202.43625	5	1	Covert Left	1	1	1
220.755	5	1	Covert Right	1	1	1
241.3925	5	1	Covert Right	1	1	1
260.82875	5	1	Covert Right	1	1	1
279.1625	5	1	Covert Right	1	1	1
297.24875	5	1	Covert Right	1	1	1
316.7	5	1	Covert Left	1	1	1
338.70625	5	1	Covert Left	1	1	1
358.45875	5	1	Covert Left	1	1	1
377.71125	5	1	Covert Left	1	1	1
396.93125	5	1	Covert Right	1	1	1
415.96625	5	1	Covert Right	1	1	1
435.0025	5	1	Covert Right	1	1	1
453.655	5	1	Covert Left	1	1	1
472.57375	5	1	Covert Left	1	1	1
492.6425	5	1	Covert Right	1	0	0
511.3625	5	1	Covert Right	1	1	1
531.165	5	1	Covert Left	1	1	1
551.0675	5	1	Covert Right	1	1	1
571.90625	5	1	Covert Right	1	1	1
590.99125	5	1	Covert Right	1	1	1
