onset	duration	value	trial_type	response_correct	gaze_ok	include
16.07875	5	1	Overt Right	1	1	1
35.86625	5	1	Overt Right	1	1	1
57.0875	5	1	Overt Right	1	1	1
75.45625	5	1	Overt Right	1	1	1
94.27375	5	1	Overt Right	1	1	1
112.96	5	1	Overt Right	1	1	1
132.9475	5	1	Overt Left	1	1	1
153.2825	5	1	Overt Left	1	1	1
171.535	5	1	Overt Right	1	1	1
194.575	5	1	Overt Right	1	1	1
215.21125	5	1	Overt Left	1	1	1
237.83375	5	1	Overt Right	1	1	1
258.1375	5	1	Overt Left	1	1	1
277.05625	5	1	Overt Right	1	1	1
296.7425	5	1	Overt Right	1	1	1
317.38	5	1	Overt Right	1	1	1
336.95	5	1	Overt Right	1	1	1
356.98625	5	1	Overt Right	1	1	1
376.5725	5	1	Overt Right	1	1	1
397.64375	5	1	Overt Right	1	1	1
415.24375	5	1	Overt Left	1	1	1
435.93125	5	1	Overt Right	1	1	1
455.81875	5	1	Overt Left	1	1	1
474.9875	5	1	Overt Right	1	1	1
496.27625	5	1	Overt Right	1	1	1
514.89375	5	1	Overt Right	1	1	1
535.48125	5	1	Overt Left	1	1	1
555.485	5	1	Overt Right	1	1	1
577.80625	5	1	Overt Right	1	1	1
596.8425	5	1	Overt Left	1	1	1
