onset	duration	value	trial_type	response_correct	gaze_ok	include
9.71375	5	1	Overt Left	1	1	1
29.60125	5	1	Overt Left	1	1	1
47.97	5	1	Overt Right	1	1	1
67.755	5	1	Overt Right	1	1	1
87.86125	5	1	Overt Right	1	1	1
108.73125	5	1	Overt Right	1	1	1
128.6875	5	1	Overt Right	1	1	1
148.17625	5	1	Overt Left	1	1	1
166.68625	5	1	Overt Right	1	1	1
185.20125	5	1	Overt Left	1	1	1
205.645	5	1	Overt Right	1	1	1
225.8825	5	1	Overt Right	1	1	1
245.805	5	1	Overt Right	1	1	1
264.15375	5	1	Overt Left	1	1	1
282.785	5	1	Overt Left	1	1	1
302.48125	5	1	Overt Right	1	1	1
322.63125	5	1	Overt Left	1	1	1
341.49875	5	1	Overt Right	1	1	1
359.69	5	1	Overt Left	1	1	1
378.80375	5	1	Overt Left	0	1	0
398.65625	5	1	Overt Left	1	1	1
419.14375	5	1	Overt Left	1	1	1
438.5475	5	1	Overt Right	1	1	1
458.1825	5	1	Overt Right	1	1	1
477.44375	5	1	Overt Right	1	1	1
497.155	5	1	Overt Left	1	1	1
517.8425	5	1	Overt Right	1	1	1
538.09125	5	1	Overt Right	1	1	1
558.63375	5	1	Overt Left	1	1	1
577.095	5	1	Overt Right	1	1	1
