onset	duration	value	trial_type	response_correct	gaze_ok	include
8.18375	5	1	Overt Right	1	1	1
27.77	5	1	Overt Right	1	1	1
50.5175	5	1	Overt Left	1	1	1
72.1325	5	1	Overt Right	1	1	1
93.20625	5	1	Overt Right	1	1	1
114.79375	5	1	Overt Left	1	1	1
134.83625	5	1	Overt Right	1	1	1
156.48625	5	1	Overt Left	1	1	1
178.9925	5	1	Overt Left	1	1	1
200.0	5	1	Overt Left	1	1	1
221.34875	5	1	Overt Left	1	1	1
244.65125	5	1	Overt Right	1	1	1
263.62	5	1	Overt Left	1	1	1
285.51375	5	1	Overt Right	1	1	1
306.29125	5	1	Overt Left	1	1	1
333.4125	5	1	Overt Left	1	1	1
352.215	5	1	Overt Right	1	0	0
372.70125	5	1	Overt Left	1	1	1
393.21625	5	1	Overt Left	1	1	1
414.595	5	1	Overt Right	1	1	1
435.40125	5	1	Overt Right	1	1	1
457.02625	5	1	Overt Right	1	1	1
478.3925	5	1	Overt Right	1	1	1
498.5125	5	1	Overt Right	1	1	1
520.10625	5	1	Overt Right	1	1	1
539.6475	5	1	Overt Left	1	1	1
559.4575	5	1	Overt Right	1	1	1
578.41	5	1	Overt Left	1	1	1
598.8975	5	1	Overt Right	1	1	1
621.43625	5	1	Overt Right	1	1	1
