onset	duration	value	trial_type
15.9175	10	1	Overt Right
122.13875	10	1	Overt Right
185.0975	10	1	Overt Right
349.03625	10	1	Overt Right
369.25125	10	1	Overt Left
388.65375	10	1	Overt Left
409.22	10	1	Overt Right
508.57	10	1	Overt Left
527.905	10	1	Overt Right
546.52375	10	1	Overt Left
567.61125	10	1	Overt Right
586.1675	10	1	Overt Left
