onset	duration	value	trial_type
8.91875	10	1	Overt Right
28.80375	10	1	Overt Left
47.205	10	1	Overt Left
66.30375	10	1	Overt Right
274.18625	10	1	Overt Right
294.5225	10	1	Overt Left
314.47125	10	1	Overt Left
371.42375	10	1	Overt Right
389.725	10	1	Overt Right
409.65375	10	1	Overt Left
429.0725	10	1	Overt Left
530.7375	10	1	Overt Right
549.0225	10	1	Overt Right
567.65625	10	1	Overt Left
