onset	duration	value	trial_type	response_correct	gaze_ok	include
18.10875	5	1	Covert Left	1	1	1
40.06375	5	1	Covert Left	1	1	1
58.825	5	1	Covert Left	1	1	1
80.805	5	1	Covert Left	1	1	1
99.9625	5	1	Covert Right	1	1	1
120.02625	5	1	Covert Left	1	1	1
140.7725	5	1	Covert Left	1	1	1
161.6925	5	1	Covert Left	1	1	1
180.835	5	1	Covert Right	1	1	1
201.8325	5	1	Covert Right	1	1	1
224.22875	5	1	Covert Left	1	1	1
243.525	5	1	Covert Left	1	1	1
262.7175	5	1	Covert Right	1	1	1
280.58125	5	1	Covert Right	1	1	1
298.93125	5	1	Covert Right	1	1	1
316.8825	5	1	Covert Right	1	1	1
335.50375	5	1	Covert Left	1	1	1
353.55625	5	1	Covert Left	1	1	1
373.69	5	1	Covert Right	1	1	1
393.4925	5	1	Covert Right	1	1	1
412.92875	5	1	Covert Right	1	1	1
431.53125	5	1	Covert Right	1	0	0
453.00875	5	1	Covert Right	1	1	1
473.34375	5	1	Covert Left	1	1	1
493.01	5	1	Covert Right	1	1	1
512.68	5	1	Covert Right	1	1	1
531.365	5	1	Covert Left	1	0	0
551.86375	5	1	Covert Right	1	0	0
571.79125	5	1	Covert Left	1	0	0
592.52625	5	1	Covert Right	1	1	1
