onset	duration	value	trial_type	response_correct	gaze_ok	include
20.71375	5	1	Overt Right	1	1	1
40.83375	5	1	Overt Right	1	1	1
60.52	5	1	Overt Left	1	1	1
80.99125	5	1	Overt Left	1	1	1
101.21125	5	1	Overt Left	1	1	1
121.7975	5	1	Overt Left	1	1	1
141.60125	5	1	Overt Left	1	1	1
161.2875	5	1	Overt Left	1	1	1
181.49125	5	1	Overt Right	1	1	1
202.31125	5	1	Overt Right	1	1	1
220.5625	5	1	Overt Left	1	1	1
239.08125	5	1	Overt Left	1	1	1
260.45375	5	1	Overt Right	1	1	1
279.9725	5	1	Overt Left	1	1	1
299.025	5	1	Overt Right	1	1	1
318.01125	5	1	Overt Right	1	1	1
336.2625	5	1	Overt Left	1	1	1
356.965	5	1	Overt Right	1	1	1
377.00375	5	1	Overt Left	1	1	1
396.88875	5	1	Overt Right	1	1	1
415.80875	5	1	Overt Left	1	1	1
435.02625	5	1	Overt Right	1	1	1
453.36375	5	1	Overt Right	1	1	1
473.91625	5	1	Overt Right	1	1	1
494.15375	5	1	Overt Left	1	1	1
513.94	5	1	Overt Right	1	1	1
532.55875	5	1	Overt Left	1	1	1
550.92625	5	1	Overt Right	1	1	1
570.12875	5	1	Overt Right	1	1	1
589.215	5	1	Overt Left	1	1	1
