onset	duration	value	trial_type	response_correct	gaze_ok	include
20.7325	5	1	Covert Left	1	1	1
40.06	5	1	Covert Right	1	1	1
58.4125	5	1	Covert Right	1	1	1
77.38125	5	1	Covert Right	1	1	1
96.98375	5	1	Covert Left	1	1	1
115.31875	5	1	Covert Left	1	1	1
133.03625	5	1	Covert Left	1	1	1
151.00375	5	1	Covert Left	1	1	1
171.175	5	1	Covert Right	1	1	1
190.97875	5	1	Covert Right	1	1	1
208.6625	5	1	Covert Left	1	1	1
226.76375	5	1	Covert Left	1	1	1
244.8825	5	1	Covert Right	1	1	1
263.2	5	1	Covert Left	1	1	1
281.7025	5	1	Covert Left	1	1	1
299.9375	5	1	Covert Left	1	1	1
318.1375	5	1	Covert Left	1	1	1
336.34	5	1	Covert Left	1	1	1
354.39125	5	1	Covert Left	1	1	1
373.89375	5	1	Covert Right	1	1	1
392.49625	5	1	Covert Left	1	1	1
410.7475	5	1	Covert Left	1	1	1
428.765	5	1	Covert Right	1	1	1
451.455	5	1	Covert Left	1	1	1
469.94	5	1	Covert Right	1	1	1
488.90875	5	1	Covert Right	1	1	1
507.5275	5	1	Covert Right	1	1	1
525.1775	5	1	Covert Left	1	1	1
543.83	5	1	Covert Left	1	1	1
562.115	5	1	Covert Left	1	1	1
