onset	duration	value	trial_type	response_correct	gaze_ok	include
9.88875	5	1	Overt Right	1	1	1
29.75875	5	1	Overt Right	1	1	1
48.66125	5	1	Overt Right	1	1	1
67.7975	5	1	Overt Left	1	1	1
88.3675	5	1	Overt Left	1	1	1
108.5875	5	1	Overt Left	1	1	1
128.29	5	1	Overt Right	1	1	1
148.16	5	1	Overt Left	1	1	1
169.0325	5	1	Overt Right	1	1	1
189.61875	5	1	Overt Right	1	1	1
210.6225	5	1	Overt Right	1	1	1
230.8425	5	1	Overt Left	1	1	1
249.9625	5	1	Overt Left	1	1	1
269.48125	5	1	Overt Left	1	1	1
290.95375	5	1	Overt Left	1	1	1
310.62375	5	1	Overt Left	1	1	1
331.02625	5	1	Overt Right	1	1	1
350.64625	5	1	Overt Left	1	1	1
371.02125	5	1	Overt Left	1	1	1
390.18625	5	1	Overt Left	1	1	1
409.555	5	1	Overt Left	1	1	1
428.4575	5	1	Overt Left	1	1	1
448.06	5	1	Overt Left	1	1	1
468.3125	5	1	Overt Left	1	1	1
487.51625	5	1	Overt Right	1	1	1
506.52125	5	1	Overt Left	1	1	1
525.90375	5	1	Overt Left	1	1	1
544.925	5	1	Overt Left	1	1	1
564.2925	5	1	Overt Right	1	1	1
583.495	5	1	Overt Left	1	1	1
