onset	duration	value	trial_type	response_correct	gaze_ok	include
20.84375	5	1	Control Right	n/a	1	1
38.14875	5	1	Control Right	n/a	1	1
55.00625	5	1	Control Left	n/a	1	1
72.1575	5	1	Control Left	n/a	1	1
89.14875	5	1	Control Right	n/a	1	1
106.935	5	1	Control Right	n/a	1	1
125.1275	5	1	Control Right	n/a	1	1
143.5575	5	1	Control Right	n/a	1	1
160.35	5	1	Control Right	n/a	1	1
178.50875	5	1	Control Left	n/a	1	1
196.8475	5	1	Control Left	n/a	1	1
213.33625	5	1	Control Left	n/a	1	1
230.64375	5	1	Control Left	n/a	1	1
248.82375	5	1	Control Left	n/a	1	1
266.30625	5	1	Control Left	n/a	1	1
284.225	5	1	Control Left	n/a	1	1
301.685	5	1	Control Left	n/a	1	1
318.79875	5	1	Control Right	n/a	1	1
336.25875	5	1	Control Left	n/a	1	1
354.3875	5	1	Control Left	n/a	1	1
