onset	duration	value	trial_type	response_correct	gaze_ok	include
21.12875	5	1	Covert Left	1	1	1
40.325	5	1	Covert Left	1	1	1
57.94125	5	1	Covert Left	1	1	1
75.96	5	1	Covert Right	1	1	1
93.2775	5	1	Covert Left	1	1	1
112.16375	5	1	Covert Left	1	1	1
130.4475	5	1	Covert Left	1	1	1
148.55	5	1	Covert Right	1	1	1
166.95125	5	1	Covert Right	1	1	1
184.335	5	1	Covert Left	1	1	1
201.335	5	1	Covert Left	1	1	1
220.705	5	1	Covert Left	1	1	1
239.64	5	1	Covert Left	1	1	1
259.01	5	1	Covert Left	1	1	1
277.76125	5	1	Covert Left	1	1	1
296.4475	5	1	Covert Right	1	1	1
315.25	5	1	Covert Left	1	1	1
334.5525	5	1	Covert Left	0	1	0
353.17	5	1	Covert Right	1	1	1
371.03875	5	1	Covert Left	0	1	0
390.725	5	1	Covert Left	1	1	1
410.1775	5	1	Covert Left	1	1	1
427.76125	5	1	Covert Left	1	1	1
445.7125	5	1	Covert Left	1	1	1
464.1475	5	1	Covert Right	1	1	1
483.11625	5	1	Covert Left	1	1	1
501.835	5	1	Covert Right	1	1	1
520.00375	5	1	Covert Right	1	1	1
539.57375	5	1	Covert Right	1	1	1
559.21	5	1	Covert Left	1	1	1
